 # EVENT N.           1
           2
   8.5311168065203731E-003  -5.9801520823746556E-003  -6.0523335703029186E-003   3.5478634786002914E-004
 # EVENT N.         348
           3
   8.5613653004400648E-003  -1.1656536950286984E-003  -8.3638972267590251E-003   1.3123758652676056E-003
   8.5608723206276674E-003   1.1656553266973784E-003   8.3638836382003839E-003  -1.3092413821576175E-003
   2.4177998617994066E-008  -1.6316686799962811E-009   1.3588558641333329E-008  -1.9931491377754142E-008
 # EVENT N.         349
           2
   8.5545605822521312E-003  -8.4370994851570846E-003   1.1871583655244918E-003  -5.7043317647935486E-004
   8.5538356522941537E-003   8.4370994851570846E-003  -1.1871583655244918E-003   5.5945653974626044E-004
 # EVENT N.         350
           3
   8.5566638674627552E-003  -8.5405105123732856E-003  -1.1312202209063708E-004   4.7540483604330811E-005
   8.5565805660271672E-003   8.5403444895341320E-003   1.1322999264674639E-004  -6.0381391521656685E-005
   3.2705127584100226E-007   1.6602283915365016E-007  -1.0797055610930994E-007  -2.6027161374616886E-007
 # EVENT N.         351
           3
   8.4586235297987727E-003  -1.4293984280168764E-003  -8.2646178240189817E-003   9.6958977739827084E-004
   8.5212319787945131E-003   1.4196698641948256E-003   8.3336247925650166E-003  -9.4101524459069103E-004
   6.9877127799810009E-005   9.7285638220507734E-006  -6.9006968546035660E-005  -5.1192116187659470E-006
 # EVENT N.         352
           2
   8.5126396066423013E-003  -7.7096503298751135E-003  -3.5516622129139344E-003  -3.8845894206482784E-004
   8.5127532169454734E-003   7.7096503298751135E-003   3.5516622129139344E-003   3.9094067287819462E-004
 # EVENT N.         353
           2
   8.5298860732287915E-003  -7.0653325234731751E-003   4.6237103441441312E-003   1.0955434127173371E-003
   8.5349881904633954E-003   7.0653325234731751E-003  -4.6237103441441312E-003  -1.1345846633175948E-003
 # EVENT N.         354
           2
   8.5548830711210319E-003  -1.3423308935666283E-003  -8.3054443960486977E-003  -1.4637778101721077E-003
   8.5504166007363165E-003   1.3423308935666283E-003   8.3054443960486977E-003   1.4374439686979795E-003
 # EVENT N.         355
           3
   8.5546703535909572E-003  -5.4920264555875032E-003   6.5346617065934779E-003   2.3896989516455992E-004
   8.5550888891089902E-003   5.4919932613340487E-003  -6.5346806185659530E-003  -2.5374217630338796E-004
   4.9596462190729279E-008   3.3194253454428892E-008   1.8911972475347490E-008  -3.1627328317947993E-008
 # EVENT N.         356
           3
   8.5769036005569014E-003  -1.6360851570561580E-003  -8.3544218360498464E-003   9.1050342015786239E-004
   8.5750715883354048E-003   1.6360847875811521E-003   8.3544191242816215E-003  -8.9310714331441315E-004
   6.1962436636415422E-009   3.6947500600825022E-010   2.7117682248443692E-009  -5.5590679842827599E-009
 # EVENT N.         357
           2
   8.5279588061339812E-003   8.4973778178134615E-003   2.7348011324720148E-004   4.2981415610384148E-004
   8.5289377519340622E-003  -8.4973778178134615E-003  -2.7348011324720148E-004  -4.4881843326134458E-004
 # EVENT N.         358
           3
   8.5392893947677257E-003  -8.3173573191824626E-003  -8.8466711557187749E-004   1.6423381649158955E-003
   8.5421449783476822E-003   8.3173565514327481E-003   8.8467899432204881E-004  -1.6571191463300441E-003
   1.3820752719812465E-008   7.6774971373788475E-010  -1.1878750171293559E-008  -7.0227530561206809E-009
 # EVENT N.         359
           3
   8.5668839327193609E-003   5.3172198178795807E-003  -6.6931376722657769E-003  -2.4384787431822613E-004
   8.5678547586397549E-003  -5.3172306020972367E-003   6.6932792951831582E-003   2.7218766801252183E-004
   1.4452749860137149E-007   1.0784217655911896E-008  -1.4162291738147430E-007  -2.6736637295655907E-008
 # EVENT N.         360
           2
   8.5511275167243720E-003   7.1322281702404745E-003  -4.4520261421102537E-003   1.4735828193742438E-003
   8.5524559100054499E-003  -7.1322281702404745E-003   4.4520261421102537E-003  -1.4812719570900478E-003
 # EVENT N.         361
           2
   8.5528226570177404E-003   5.8002445343517143E-003   6.0687963426856841E-003   1.5545191075708985E-003
   8.5564755085143409E-003  -5.8002445343517143E-003  -6.0687963426856841E-003  -1.5744927377453557E-003
 # EVENT N.         362
           2
   8.5595957458145487E-003  -7.4627322747982637E-003  -3.9213931654822646E-003   1.3913525537544195E-003
   8.5677847276369318E-003   7.4627322747982637E-003   3.9213931654822646E-003  -1.4408739487550960E-003
 # EVENT N.         363
           3
   8.5505930577470038E-003  -7.3338938756311476E-003  -4.3512594164628075E-003  -3.6340571197232628E-004
   8.5486787411442004E-003   7.3331913734561221E-003   4.3513920890919247E-003   3.2936203063926482E-004
   7.1959197030147062E-007   7.0250217502593583E-007  -1.3267262911699245E-007  -8.1861292986166772E-008
 # EVENT N.         364
           2
   8.5592551412832438E-003  -8.4535780643156845E-003  -1.1263027759858661E-003  -5.1786919351314855E-004
   8.5586684392164568E-003   8.4535780643156845E-003   1.1263027759858661E-003   5.0808009255056687E-004
 # EVENT N.         365
           3
   8.5186564796843559E-003  -7.6441056217909703E-003  -3.6967787286942356E-003  -4.5592154316824159E-004
   8.5193397497798796E-003   7.6444444795988279E-003   3.6969256782932941E-003   4.6177793403888386E-004
   3.7121607628199036E-007  -3.3885780785788719E-007  -1.4694959905862681E-007   3.7183016021465193E-008
 # EVENT N.         366
           2
   8.5527997798864903E-003   6.0802987234011528E-003  -5.9641875935760313E-003   5.8965906958644097E-004
   8.5550114775393895E-003  -6.0802987234011528E-003   5.9641875935760313E-003  -6.2091474805310836E-004
 # EVENT N.         367
           3
   8.5427443275931242E-003   5.1807387726926111E-003  -6.7529533647340840E-003   5.2433503616459152E-004
   8.5396313885944038E-003  -5.1798543618603267E-003   6.7527553298204965E-003  -4.8330989979856093E-004
   1.1126215353164664E-005  -8.8441083228414648E-007   1.9803491358721611E-007  -1.1089241080332597E-005
 # EVENT N.         368
           2
   8.5356865912553682E-003  -2.0883179209997193E-003   8.1262840319792588E-003   1.4829907744979816E-003
   8.5318439667859871E-003   2.0883179209997193E-003  -8.1262840319792588E-003  -1.4607113084699095E-003
 # EVENT N.         369
           3
   8.5239681226805392E-003  -5.0903255456993673E-003  -6.7590404787268689E-003   8.9491349463799918E-004
   8.5259933539924056E-003   5.0912343156138060E-003   6.7597260748372030E-003  -9.0381368084592310E-004
   1.4677918744698628E-005  -9.0876991443831669E-007  -6.8559611033385456E-007  -1.4633707455463301E-005
 # EVENT N.         370
           3
   8.5183856751560316E-003  -6.3887913090694345E-003   5.5163474851891168E-003  -1.0271467778215711E-003
   8.5192415952125029E-003   6.3887591240793483E-003  -5.5163098256368710E-003   1.0346207422785188E-003
   4.9831087957684345E-008   3.2184990086365852E-008  -3.7659552245939931E-008  -5.3871945224137918E-009
 # EVENT N.         371
           6
   8.2926407148665466E-003  -3.5192462402388654E-003  -7.4892060116088276E-003   1.8294590126127194E-004
   8.5266652072406874E-003   3.6236669542979920E-003   7.6991772449043223E-003  -1.8602976354400400E-004
   3.3203271407692138E-007   1.0424604428058842E-008   6.1688298293284184E-010   3.3186845329918074E-007
   1.1266765925316728E-005  -7.6316821652942816E-007  -4.1057197331602949E-006   1.0464256025245921E-005
   1.9586307709056706E-004  -9.1003134890085940E-005  -1.7275197887071480E-004   1.5411950032827034E-005
   3.7520416641098094E-005  -1.2664835556939074E-005  -3.3114151574602657E-005   1.2281554084541715E-005
 # EVENT N.         372
           4
   8.5062904322197493E-003   2.0747490729132768E-003  -8.1256419881411794E-003   1.3286141061101741E-003
   8.3020116594791082E-003  -1.9401944692246673E-003   7.9734218077089827E-003  -1.1499859358909698E-003
   4.9020155361205945E-007   2.8401535022424577E-007   3.7754019315050287E-007  -1.3075261586888760E-007
   2.6158289387155030E-004  -1.3483861903883389E-004   1.5184264023904655E-004  -1.6488774905113618E-004
 # EVENT N.         373
           4
   8.5448229016341359E-003  -2.4995434108142849E-004   8.4493025675604991E-003  -1.1400383020585038E-003
   8.5429744643465907E-003   2.4905549119300785E-004  -8.4474212843737330E-003   1.1403234917220940E-003
   9.3174553751286022E-006   9.0188391014898777E-007  -1.8499525502349543E-006  -9.0873128944703157E-006
   3.2920681482123764E-008  -3.0340217283227018E-009  -3.1330636530893710E-008  -9.6414312199247927E-009
 # EVENT N.         374
           2
   8.5369827818247406E-003  -2.0310172845642142E-003  -8.1583445727222044E-003   1.3911641169850398E-003
   8.5395105034382253E-003   2.0310172845642142E-003   8.1583445727222044E-003  -1.4065924148617037E-003
 # EVENT N.         375
           3
   8.5313691487214141E-003  -2.8459622321782420E-003  -7.9851526826793043E-003   8.1300376367470439E-004
   8.5328789712105346E-003   2.8464390607854779E-003   7.9846459764968819E-003  -8.3193557518170783E-004
   1.0656656245961451E-005  -4.7682860723583461E-007   5.0670618242264872E-007   1.0633917700857263E-005
 # EVENT N.         376
           2
   8.5273019268520701E-003  -7.9488755862260809E-003   2.9222133611836371E-003   8.5428572432934638E-004
   8.5284349354546717E-003   7.9488755862260809E-003  -2.9222133611836371E-003  -8.6552203633508834E-004
 # EVENT N.         377
           2
   8.5411216314572325E-003  -8.0862352260998045E-003  -2.6558327918537873E-003  -4.9898971324319522E-004
   8.5403897379088684E-003   8.0862352260998045E-003   2.6558327918537873E-003   4.8630122964569088E-004
 # EVENT N.         378
           3
   8.5557762865609253E-003  -8.1094881289860855E-003  -2.6520765500572543E-003  -3.7799482116498392E-004
   7.4852354005273194E-003   7.0793055090833537E-003   2.3295320189129650E-003   4.7364865027555336E-004
   1.0857225126926536E-003   1.0301826199027324E-003   3.2254453114428911E-004  -1.1611274541109895E-004
 # EVENT N.         379
           3
   8.5426558217314170E-003  -8.4684418210182622E-003   1.0006680823736287E-003   2.2275970012712615E-006
   8.5422068024499035E-003   8.4682567662508132E-003  -9.9746551437848632E-004  -4.3207695767044654E-005
   1.0911283116333043E-005   1.8505476744819032E-007  -3.2025679951422525E-006   1.0429065740242976E-005
 # EVENT N.         380
           2
   8.5194618111791437E-003   8.2040928170423640E-003  -2.2294664900655414E-003  -2.0603332703140572E-004
   8.5194643643976518E-003  -8.2040928170423640E-003   2.2294664900655414E-003   2.0613887539561071E-004
 # EVENT N.         381
           3
   8.5419237470353449E-003  -4.9344728298123339E-003   6.8739575083243869E-003   1.0502510778095347E-003
   8.5388530803385543E-003   4.9353095039019390E-003  -6.8752525317165259E-003  -1.0121830931738695E-003
   1.5473903860055274E-006  -8.3667408960490095E-007   1.2950233921387506E-006  -1.3155944777776217E-007
 # EVENT N.         382
           2
   8.5647491971749048E-003   6.4188766469413317E-003   5.4740937362376474E-003  -1.3878505428979808E-003
   8.5647073693684694E-003  -6.4188766469413317E-003  -5.4740937362376474E-003   1.3875923903757278E-003
 # EVENT N.         383
           4
   7.4760246887566979E-003   7.1812088835875683E-003  -1.9349910968780813E-003   5.6202627417614780E-004
   8.5079924592892826E-003  -8.1587737038970112E-003   2.1125289814947264E-003  -1.0471144154035373E-003
   4.3426482863466754E-005   2.6140344503813589E-005  -3.3917482830120233E-005   7.2212299216555010E-006
   1.0809452885159132E-003   9.5142447580562990E-004  -1.4362040178652491E-004   4.9255188944253409E-004
 # EVENT N.         384
           3
   8.5560170502304769E-003  -6.7275190540021452E-003   5.2483653550004922E-003  -3.7343835231854681E-004
   8.5555800031964450E-003   6.7276271612907810E-003  -5.2484379179170149E-003   3.6022403058026838E-004
   1.3026341255391714E-007  -1.0810728863558682E-007   7.2562916522507334E-008  -3.9992424034533834E-009
 # EVENT N.         385
           2
   8.5399071768466634E-003  -8.2711716737125379E-003  -1.2722883381167077E-003   1.6241601147989654E-003
   8.5486866594613551E-003   8.2711716737125379E-003   1.2722883381167077E-003  -1.6697080855644334E-003
 # EVENT N.         386
           3
   8.5429012366125771E-003   8.3928181731510454E-003  -1.0027910487390589E-003   1.1291832110823432E-003
   8.5389838608835641E-003  -8.3925948057221641E-003   1.0027164056596028E-003  -1.1009257803755394E-003
   2.5448034317707246E-007  -2.2336742888049192E-007   7.4643079456192263E-008  -9.6413938142446529E-008
 # EVENT N.         387
           2
   8.5632758358431191E-003  -5.9713888987443856E-003   6.0939052600329112E-003  -5.2479167591462509E-004
   8.5640006949010226E-003   5.9713888987443856E-003  -6.0939052600329112E-003   5.3648966871678130E-004
 # EVENT N.         388
           2
   8.5366987098967236E-003   6.6697763972822545E-003  -5.0746587496578437E-003   1.5414364109521833E-003
   8.5410005612680962E-003  -6.6697763972822545E-003   5.0746587496578437E-003  -1.5650852797974440E-003
 # EVENT N.         389
           3
   8.5509641869389603E-003  -3.0567813912086572E-003   7.8791721420672454E-003   1.1969136848677764E-003
   8.5507070701936940E-003   3.0567591057588336E-003  -7.8791326738882478E-003  -1.1953925872141902E-003
   4.5700227396690062E-008   2.2285449823566189E-008  -3.9468178996895572E-008  -5.8422903847297324E-009
 # EVENT N.         390
           4
   8.5591432275356205E-003  -7.4012185835824944E-004  -8.4961127073866910E-003  -5.1585002501768420E-004
   8.5596786685868155E-003   7.4012357256669705E-004   8.4962663189958130E-003   5.2216338838312771E-004
   3.5210748619455720E-007  -3.5743100512938749E-009  -1.5339527287038447E-007   3.1691764924492260E-007
   1.1019835238416798E-008   1.8601016037405241E-009  -2.1633625168004458E-010  -1.0859557510866803E-008
 # EVENT N.         391
           3
   8.5032060939117925E-003  -7.5905282882189279E-003   3.5218466751272565E-003  -1.4226278989465414E-003
   8.5009869542089327E-003   7.5989326872111648E-003  -3.5291260504523641E-003   1.3443029761038908E-003
   6.9644249994120578E-005  -8.4043989922369711E-006   7.2793753251075261E-006   6.8750987845259834E-005
 # EVENT N.         392
           2
   8.5308098980147028E-003   6.2395944978400203E-003  -5.7534641654908725E-003  -6.9188732874776954E-004
   8.5302038624096559E-003  -6.2395944978400203E-003   5.7534641654908725E-003   6.8437452749549202E-004
 # EVENT N.         393
           2
   8.5205331825385609E-003  -5.6051235432601132E-003  -6.2562101163248056E-003   1.3344627085858042E-003
   8.5115317582397793E-003   5.6051235432601132E-003   6.2562101163248056E-003  -1.2757264116533028E-003
 # EVENT N.         394
           2
   8.5510131396043555E-003  -2.6517415532737627E-003  -8.0145142206203158E-003   1.2627486751058043E-003
   8.5481940919404278E-003   2.6517415532737627E-003   8.0145142206203158E-003  -1.2435154748857290E-003
 # EVENT N.         395
           2
   8.5629817332042724E-003   8.5236177295549814E-003   5.4737906374551068E-004  -3.3444444210995589E-004
   8.5641336781787161E-003  -8.5236177295549814E-003  -5.4737906374551068E-004   3.6274313140720836E-004
 # EVENT N.         396
           3
   8.3609155168497210E-003   4.6262575878011202E-003   6.8249787872190718E-003   1.2888729673244787E-003
   8.5249468988313169E-003  -4.7200684312228031E-003  -6.9352108135275915E-003  -1.4273768125749632E-003
   2.0312487943000853E-004   9.3810843421683268E-005   1.1023202630851983E-004   1.4250664081328181E-004
 # EVENT N.         397
           2
   8.5182636163742120E-003   1.7316470210951202E-003  -8.3076556261452369E-003   5.3287108237695961E-004
   8.5174740383041903E-003  -1.7316470210951202E-003   8.3076556261452369E-003  -5.2009666945176892E-004
 # EVENT N.         398
           5
   8.5129897013185660E-003  -3.1942052803062447E-003   7.7525794785510268E-003   1.3800136490079776E-003
   8.5172020282322097E-003   3.2123173413737311E-003  -7.7541752565822349E-003  -1.3547670423063158E-003
   4.1161465077636153E-005  -2.0009848358637200E-005   2.5335949215775607E-006  -3.5881096315123395E-005
   9.2449834890207954E-007  -3.8445654078472572E-007   3.1222799430511732E-007   7.8064335323034491E-007
   2.7422082973284418E-006   2.2822438319353859E-006  -1.2500448846744564E-006  -8.6513422301343514E-007
 # EVENT N.         399
           3
   8.0997677155142892E-003  -8.0505697905684376E-003   5.3191370340868621E-005  -7.2843237934264410E-004
   8.2832093483855319E-003   8.2661813428061889E-003   1.1360168553352269E-004   8.8191466409227940E-005
   7.2650108857792088E-004  -2.1561155223775167E-004  -1.6679305587439131E-004   6.7342079471799333E-004
 # EVENT N.         400
           3
   8.5680603545992308E-003  -8.3736314881743129E-003   1.3900111884968640E-003  -1.0491438399206218E-003
   8.5650730204613213E-003   8.3640107174370020E-003  -1.3892351017715287E-003   1.1012294752313851E-003
   1.7200821860126058E-005   9.6207707373109580E-006  -7.7608672533541529E-007  -1.4237511456664390E-005
 # EVENT N.         401
           3
   8.5287463560752824E-003  -6.6766179115207965E-003  -5.2109781082244145E-003  -8.6421917712581450E-004
   8.5273422427906889E-003   6.6738962914336250E-003   5.2101728658934775E-003   8.7615791102831542E-004
   3.0971371148021196E-006   2.7216200871717067E-006   8.0524233093661850E-007  -1.2396076788468318E-006
 # EVENT N.         402
           2
   8.5332680600617369E-003   7.9807541459511397E-003   2.8271724619860056E-003  -9.3284665278949767E-004
   8.5327176605769044E-003  -7.9807541459511397E-003  -2.8271724619860056E-003   9.2779834440022814E-004
 # EVENT N.         403
           2
   8.5463167917358158E-003   4.9911637397716761E-003   6.8859830007465582E-003  -6.7077067735741213E-004
   8.5454890036300284E-003  -4.9911637397716761E-003  -6.8859830007465582E-003   6.6014006699994686E-004
 # EVENT N.         404
           2
   8.5219351174971140E-003   5.9735423137625187E-003   5.9735698610363696E-003   9.9775420245487513E-004
   8.5222362336003256E-003  -5.9735423137625187E-003  -5.9735698610363696E-003  -1.0003228093850701E-003
 # EVENT N.         405
           3
   8.5731586969992456E-003   6.3760957079547383E-003  -5.6746618568085227E-003   6.1769437304912882E-004
   8.5758102619097713E-003  -6.3760958212565827E-003   5.6746606706469232E-003  -6.5347529419514626E-004
   4.4995146169868782E-009   1.1330184427828021E-010   1.1861615993577167E-009  -4.3388725656293311E-009
 # EVENT N.         406
           3
   8.4535607081684030E-003  -2.1704925093607389E-003  -8.1004970268499787E-003  -9.3406573225407951E-004
   8.4416836749120934E-003   2.2123335549967802E-003   8.1010261324821389E-003   6.9271860826256178E-004
   2.6106724241802568E-004  -4.1841045636041266E-005  -5.2910563216074212E-007   2.5769197118083616E-004
 # EVENT N.         407
           3
   8.4470351254406842E-003   8.3081044183785733E-003  -1.3689535060598605E-003   4.3891871989316792E-004
   8.5547063900512903E-003  -8.4112707056762138E-003   1.3914463508053910E-003  -4.8609006297895734E-004
   1.1635142832300725E-004   1.0316628729764132E-004  -2.2492844745530444E-005   4.8871709334520781E-005
 # EVENT N.         408
           2
   8.5385530737011155E-003  -2.0776035364206019E-003  -8.2294359441619971E-003  -7.7827767504732540E-004
   8.5372181479905877E-003   2.0776035364206019E-003   8.2294359441619971E-003   7.6349279855549110E-004
 # EVENT N.         409
           2
   8.5243166507334468E-003   8.2479548575748844E-003   2.0327947112192650E-003   4.9177296804158615E-004
   8.5248521902602653E-003  -8.2479548575748844E-003  -2.0327947112192650E-003  -5.0097021459389148E-004
 # EVENT N.         410
           2
   8.5399866318619563E-003   1.4910360226490888E-004   8.4577002746489150E-003   1.0560898697816181E-003
   8.5395195541638630E-003  -1.4910360226490888E-004  -8.4577002746489150E-003  -1.0523062085825449E-003
 # EVENT N.         411
           2
   8.5652512500076407E-003  -7.5555921895555165E-004  -8.3809410819387382E-003  -1.5137257955651702E-003
   8.5750102407026203E-003   7.5555921895555165E-004   8.3809410819387382E-003   1.5680042846104567E-003
 # EVENT N.         412
           3
   8.5679326366612553E-003   7.1125100188031993E-003   4.7262562415346055E-003   4.7228465867895243E-004
   8.5659317106069697E-003  -7.1125279538676251E-003  -4.7267015962832795E-003  -4.2930659976958080E-004
   4.9571043860027640E-007   1.7935064426104439E-008   4.4535474867371663E-007   2.1694773618335006E-007
 # EVENT N.         413
           3
   8.5308606908643236E-003   6.0339447677144643E-003  -5.7995148410921044E-003   1.5721330210058317E-003
   8.5311092161981551E-003  -6.0361837988138272E-003   5.7993971432477648E-003  -1.5653058299282571E-003
   3.8486897749826299E-006   2.2390310993630404E-006   1.1769784433967198E-007   3.1281464060332568E-006
 # EVENT N.         414
           4
   8.5595835765034326E-003  -5.0898575152104244E-003   6.8624272167223258E-003   7.6119208292003512E-005
   8.5589619209847801E-003   5.0900406734059270E-003  -6.8616622163656408E-003  -6.1536144826307321E-005
   1.5500863655651402E-008   1.9637482619995094E-009  -4.5391415348328252E-009  -1.4690699811831428E-008
   7.9095217729728102E-007  -1.8512194376458314E-007  -7.6046121515036495E-007  -1.1416633899780648E-007
 # EVENT N.         415
           2
   8.5268196561937241E-003   2.1359188487011758E-003   8.1847753043290099E-003   9.4490068226232317E-004
   8.5331353161879619E-003  -2.1359188487011758E-003  -8.1847753043290099E-003  -1.0002910448776642E-003
 # EVENT N.         416
           4
   8.5542744788964301E-003  -4.3672016165462388E-003  -7.3294877587346619E-003   3.4734860870980205E-004
   8.5545817314310775E-003   4.3672876156531752E-003   7.3295764682347600E-003  -3.5193215095404099E-004
   2.1224182606472186E-008   1.6444841113678272E-008   6.3856683664970178E-010  -1.3402438601011552E-008
   1.3638991225341290E-007  -1.0244394804972520E-007  -8.9348066935105330E-008  -1.1152067406486636E-008
 # EVENT N.         417
           2
   8.5512824803811848E-003   8.0641516389818244E-003   2.5558666965029174E-003   1.1403139011550089E-003
   8.5435487679224546E-003  -8.0641516389818244E-003  -2.5558666965029174E-003  -1.0807910453748649E-003
 # EVENT N.         418
           3
   8.5681569683809210E-003  -7.8629763798430952E-003   3.3026300147178818E-003  -6.4686260628341215E-004
   8.5664459528373635E-003   7.8630065950360453E-003  -3.3026203214432614E-003   6.2346012091590213E-004
   1.3360642071987115E-007  -3.0215192950297677E-008  -9.6932746203198036E-009   1.2978350511404195E-007
 # EVENT N.         419
           2
   8.5411025860116039E-003   7.8206762554094925E-003   3.3913821610277754E-003  -1.5768097979772757E-004
   8.5407757937377583E-003  -7.8206762554094925E-003  -3.3913821610277754E-003   1.3885627646102383E-004
 # EVENT N.         420
           2
   8.5630632651455332E-003   4.7157942364286342E-003  -7.0275533020135042E-003   1.1998798900679953E-003
   8.5621140530459522E-003  -4.7157942364286342E-003   7.0275533020135042E-003  -1.1930868891542005E-003
 # EVENT N.         421
           3
   8.5409920561604277E-003  -8.4372641668296958E-003   4.1456925001357093E-004   1.1524456517117590E-003
   8.5453120583116778E-003   8.4371744551523780E-003  -4.1456997377873928E-004  -1.1846759408257385E-003
   9.9890785398651919E-008   8.9711677317779481E-008   7.2376516832574629E-010  -4.3925620364102595E-008
 # EVENT N.         422
           2
   8.5404660960300312E-003   8.3892064481740601E-003   9.9742343769690725E-004  -1.1422796303730816E-003
   8.5338647047690161E-003  -8.3892064481740601E-003  -9.9742343769690725E-004   1.0918280156824603E-003
 # EVENT N.         423
           4
   8.5428256914587119E-003   5.3104105676672628E-003   6.6673243531019544E-003  -2.5510062459262124E-004
   8.5408811192932491E-003  -5.3101896362579056E-003  -6.6668656818349359E-003   2.0079407842297001E-004
   7.2121897970469210E-009  -4.2593860300086139E-009  -4.1683361708962061E-009  -4.0618082035459912E-009
   5.0573649322620747E-007  -2.1667202332744925E-007  -4.5450293084792576E-007  -4.7431221137312515E-008
 # EVENT N.         424
           3
   8.5450237465066609E-003  -8.4735834309526518E-003   8.2058673349763675E-004   5.3040742880760086E-004
   8.5472608996089872E-003   8.4735636273654494E-003  -8.2058239650050846E-004  -5.6560837176134816E-004
   2.0275088543072947E-008   1.9803587202146055E-008  -4.3369971282525020E-009   2.9598186764488228E-010
 # EVENT N.         425
           2
   8.5481907206858988E-003  -2.7285725615313339E-003  -8.0450577593869747E-003  -8.0148735641019436E-004
   8.5438354390975271E-003   2.7285725615313339E-003   8.0450577593869747E-003   7.5361886630028732E-004
 # EVENT N.         426
           2
   8.5558298753823248E-003  -8.4258768824917452E-003  -9.7853432198064189E-004  -9.9406949402993413E-004
   8.5562710662600589E-003   8.4258768824917452E-003   9.7853432198064189E-004   9.9785964032790271E-004
 # EVENT N.         427
           2
   8.5333771080677925E-003   8.2462456638830329E-003  -2.0685784962433990E-003  -5.2708660099102004E-004
   8.5335306275674469E-003  -8.2462456638830329E-003   2.0685784962433990E-003   5.2956622634046035E-004
 # EVENT N.         428
           3
   7.9378097689459942E-003  -7.8840965511150617E-003  -6.5329891231306913E-004   4.0240028891607799E-004
   8.2831476802723864E-003   8.1239554866088994E-003   1.5085899945492280E-003  -2.7371323282596665E-004
   8.9204547836306167E-004  -2.3985893549383801E-004  -8.5529108223615896E-004  -8.1792366263890438E-005
 # EVENT N.         429
           2
   8.5481020721405645E-003  -5.2129264476688244E-003  -6.7496112849598075E-003  -2.7762267477826413E-004
   8.5487421508164494E-003   5.2129264476688244E-003   6.7496112849598075E-003   2.9667772913221995E-004
 # EVENT N.         430
           3
   8.5438927517439388E-003  -7.1273129097310269E-003  -4.6238311167520179E-003  -7.4738196694792253E-004
   8.5464311578063654E-003   7.1275803538245943E-003   4.6240900400106944E-003   7.7185173281537971E-004
   3.9085076829203448E-007  -2.6744409356769545E-007  -2.5892325867610949E-007   1.1915001471578545E-007
 # EVENT N.         431
           2
   8.5688355021468782E-003  -4.9068502459767953E-003  -6.9570755360060582E-003  -8.2809569096534889E-004
   8.5686494277512123E-003   4.9068502459767953E-003   6.9570755360060582E-003   8.2616803753458054E-004
 # EVENT N.         432
           2
   8.5264716048483354E-003   7.4326975030477773E-003   4.0625707189647841E-003  -8.3073760632429092E-004
   8.5253389246118770E-003  -7.4326975030477773E-003  -4.0625707189647841E-003   8.1903035461381585E-004
 # EVENT N.         433
           2
   8.5433639417157783E-003  -4.0885454958577132E-003   7.3629458106642407E-003  -1.3411831041330528E-003
   8.5460254796855366E-003   4.0885454958577132E-003  -7.3629458106642407E-003   1.3580339383229788E-003
 # EVENT N.         434
           3
   8.5402170654746805E-003  -7.0191989729699511E-003   4.8378742476554246E-003   2.4551647795797882E-006
   8.4203502026221240E-003   6.9285485623386371E-003  -4.7577692578236377E-003   4.8993980314653245E-006
   1.2161054153518925E-004   9.0650410631313696E-005  -8.0104989831786892E-005  -1.2442566813383817E-005
 # EVENT N.         435
           4
   8.5527974826362582E-003   4.0729199456192430E-003  -7.4315142509100906E-003  -1.0359265392707109E-003
   8.5426438592665910E-003  -4.0696814620103878E-003   7.4245390497151842E-003   1.0146707662920208E-003
   1.2524013624083270E-008  -7.9356526070491496E-009  -8.1942579270273274E-009  -5.1701520269530944E-009
   8.4144572393264533E-006  -3.2305479562486005E-006   6.9833954528338420E-006  -3.4057067525215590E-006
 # EVENT N.         436
           3
   8.5330337635516184E-003   2.5418223087693595E-003  -8.0787854525867873E-003   9.0769495553602521E-004
   8.5337303488422535E-003  -2.5416823200999097E-003   8.0780626640154923E-003  -9.2097133905508428E-004
   8.7185179925953378E-007  -1.3998866944982041E-007   7.2278857129571692E-007  -4.6701757301203533E-007
 # EVENT N.         437
           2
   8.5390548377337182E-003   7.2934648940162260E-003  -4.3952750487169399E-003  -3.7585179044661053E-004
   8.5404176782260654E-003  -7.2934648940162260E-003   4.3952750487169399E-003   4.0563674034115347E-004
 # EVENT N.         438
           2
   8.5518972007155875E-003  -2.6281583366821524E-003  -8.0825463499352348E-003   7.9940850055708638E-004
   8.5500006305355390E-003   2.6281583366821524E-003   8.0825463499352348E-003  -7.7885749743707806E-004
 # EVENT N.         439
           2
   8.5436120316277082E-003  -1.2982309940785738E-003  -8.2967034815142789E-003  -1.4871093212993599E-003
   8.5354423436308953E-003   1.2982309940785738E-003   8.2967034815142789E-003   1.4394316892332769E-003
 # EVENT N.         440
           4
   8.5717952100610607E-003   2.5328694232464792E-003   8.1340450014352177E-003  -7.9777031990079319E-004
   8.5725732336946452E-003  -2.5323705697710718E-003  -8.1337387361257920E-003   8.1073132265942812E-004
   4.7087864312970309E-006   1.8326319808413054E-007   9.6043872238086160E-007   4.6061525936888406E-006
   1.4393718470584815E-006  -6.8211667349130571E-007  -1.2667040318063521E-006  -4.4374020048131255E-008
 # EVENT N.         441
           5
   8.5536969421465495E-003   8.4913270011744302E-003  -4.0272751083848308E-004   7.9986727018065867E-004
   8.5625848213720032E-003  -8.5016789459589504E-003   3.9928616929938945E-004  -7.8661581392305542E-004
